ID	gene
250325_k562_perturbseq_enhancers_dup_filtered_min3_34364	250325_k562_perturbseq_enhancers_dup_filtered_min3_34364
250325_k562_perturbseq_enhancers_dup_filtered_min3_34365	250325_k562_perturbseq_enhancers_dup_filtered_min3_34365
250325_k562_perturbseq_enhancers_dup_filtered_min3_34366	250325_k562_perturbseq_enhancers_dup_filtered_min3_34366
250325_k562_perturbseq_enhancers_dup_filtered_min3_34367	250325_k562_perturbseq_enhancers_dup_filtered_min3_34367
250325_k562_perturbseq_enhancers_dup_filtered_min3_34368	250325_k562_perturbseq_enhancers_dup_filtered_min3_34368
250325_k562_perturbseq_enhancers_dup_filtered_min3_34369	250325_k562_perturbseq_enhancers_dup_filtered_min3_34369
250325_k562_perturbseq_enhancers_dup_filtered_min3_34370	250325_k562_perturbseq_enhancers_dup_filtered_min3_34370
250325_k562_perturbseq_enhancers_dup_filtered_min3_34371	250325_k562_perturbseq_enhancers_dup_filtered_min3_34371
250325_k562_perturbseq_enhancers_dup_filtered_min3_34372	250325_k562_perturbseq_enhancers_dup_filtered_min3_34372
250325_k562_perturbseq_enhancers_dup_filtered_min3_34373	250325_k562_perturbseq_enhancers_dup_filtered_min3_34373
250325_k562_perturbseq_enhancers_dup_filtered_min3_34374	250325_k562_perturbseq_enhancers_dup_filtered_min3_34374
250325_k562_perturbseq_enhancers_dup_filtered_min3_34375	250325_k562_perturbseq_enhancers_dup_filtered_min3_34375
250325_k562_perturbseq_enhancers_dup_filtered_min3_34376	250325_k562_perturbseq_enhancers_dup_filtered_min3_34376
250325_k562_perturbseq_enhancers_dup_filtered_min3_34377	250325_k562_perturbseq_enhancers_dup_filtered_min3_34377
250325_k562_perturbseq_enhancers_dup_filtered_min3_34378	250325_k562_perturbseq_enhancers_dup_filtered_min3_34378
250325_k562_perturbseq_enhancers_dup_filtered_min3_34379	250325_k562_perturbseq_enhancers_dup_filtered_min3_34379
250325_k562_perturbseq_enhancers_dup_filtered_min3_34380	250325_k562_perturbseq_enhancers_dup_filtered_min3_34380
250325_k562_perturbseq_enhancers_dup_filtered_min3_34381	250325_k562_perturbseq_enhancers_dup_filtered_min3_34381
250325_k562_perturbseq_enhancers_dup_filtered_min3_34382	250325_k562_perturbseq_enhancers_dup_filtered_min3_34382
250325_k562_perturbseq_enhancers_dup_filtered_min3_34383	250325_k562_perturbseq_enhancers_dup_filtered_min3_34383
250325_k562_perturbseq_enhancers_dup_filtered_min3_34384	250325_k562_perturbseq_enhancers_dup_filtered_min3_34384
250325_k562_perturbseq_enhancers_dup_filtered_min3_34385	250325_k562_perturbseq_enhancers_dup_filtered_min3_34385
250325_k562_perturbseq_enhancers_dup_filtered_min3_34386	250325_k562_perturbseq_enhancers_dup_filtered_min3_34386
250325_k562_perturbseq_enhancers_dup_filtered_min3_34387	250325_k562_perturbseq_enhancers_dup_filtered_min3_34387
250325_k562_perturbseq_enhancers_dup_filtered_min3_34388	250325_k562_perturbseq_enhancers_dup_filtered_min3_34388
250325_k562_perturbseq_enhancers_dup_filtered_min3_34389	250325_k562_perturbseq_enhancers_dup_filtered_min3_34389
250325_k562_perturbseq_enhancers_dup_filtered_min3_34390	250325_k562_perturbseq_enhancers_dup_filtered_min3_34390
250325_k562_perturbseq_enhancers_dup_filtered_min3_34391	250325_k562_perturbseq_enhancers_dup_filtered_min3_34391
250325_k562_perturbseq_enhancers_dup_filtered_min3_34392	250325_k562_perturbseq_enhancers_dup_filtered_min3_34392
250325_k562_perturbseq_enhancers_dup_filtered_min3_34393	250325_k562_perturbseq_enhancers_dup_filtered_min3_34393
250325_k562_perturbseq_enhancers_dup_filtered_min3_34394	250325_k562_perturbseq_enhancers_dup_filtered_min3_34394
250325_k562_perturbseq_enhancers_dup_filtered_min3_34395	250325_k562_perturbseq_enhancers_dup_filtered_min3_34395
250325_k562_perturbseq_enhancers_dup_filtered_min3_34396	250325_k562_perturbseq_enhancers_dup_filtered_min3_34396
250325_k562_perturbseq_enhancers_dup_filtered_min3_34397	250325_k562_perturbseq_enhancers_dup_filtered_min3_34397
250325_k562_perturbseq_enhancers_dup_filtered_min3_34398	250325_k562_perturbseq_enhancers_dup_filtered_min3_34398
250325_k562_perturbseq_enhancers_dup_filtered_min3_34399	250325_k562_perturbseq_enhancers_dup_filtered_min3_34399
250325_k562_perturbseq_enhancers_dup_filtered_min3_34400	250325_k562_perturbseq_enhancers_dup_filtered_min3_34400
250325_k562_perturbseq_enhancers_dup_filtered_min3_34401	250325_k562_perturbseq_enhancers_dup_filtered_min3_34401
250325_k562_perturbseq_enhancers_dup_filtered_min3_34402	250325_k562_perturbseq_enhancers_dup_filtered_min3_34402
250325_k562_perturbseq_enhancers_dup_filtered_min3_34403	250325_k562_perturbseq_enhancers_dup_filtered_min3_34403
250325_k562_perturbseq_enhancers_dup_filtered_min3_34404	250325_k562_perturbseq_enhancers_dup_filtered_min3_34404
250325_k562_perturbseq_enhancers_dup_filtered_min3_34405	250325_k562_perturbseq_enhancers_dup_filtered_min3_34405
250325_k562_perturbseq_enhancers_dup_filtered_min3_34406	250325_k562_perturbseq_enhancers_dup_filtered_min3_34406
250325_k562_perturbseq_enhancers_dup_filtered_min3_34407	250325_k562_perturbseq_enhancers_dup_filtered_min3_34407
250325_k562_perturbseq_enhancers_dup_filtered_min3_34408	250325_k562_perturbseq_enhancers_dup_filtered_min3_34408
250325_k562_perturbseq_enhancers_dup_filtered_min3_34409	250325_k562_perturbseq_enhancers_dup_filtered_min3_34409
250325_k562_perturbseq_enhancers_dup_filtered_min3_34410	250325_k562_perturbseq_enhancers_dup_filtered_min3_34410
250325_k562_perturbseq_enhancers_dup_filtered_min3_34411	250325_k562_perturbseq_enhancers_dup_filtered_min3_34411
250325_k562_perturbseq_enhancers_dup_filtered_min3_34412	250325_k562_perturbseq_enhancers_dup_filtered_min3_34412
250325_k562_perturbseq_enhancers_dup_filtered_min3_34413	250325_k562_perturbseq_enhancers_dup_filtered_min3_34413
250325_k562_perturbseq_enhancers_dup_filtered_min3_34414	250325_k562_perturbseq_enhancers_dup_filtered_min3_34414
250325_k562_perturbseq_enhancers_dup_filtered_min3_34415	250325_k562_perturbseq_enhancers_dup_filtered_min3_34415
250325_k562_perturbseq_enhancers_dup_filtered_min3_34416	250325_k562_perturbseq_enhancers_dup_filtered_min3_34416
250325_k562_perturbseq_enhancers_dup_filtered_min3_34417	250325_k562_perturbseq_enhancers_dup_filtered_min3_34417
250325_k562_perturbseq_enhancers_dup_filtered_min3_34418	250325_k562_perturbseq_enhancers_dup_filtered_min3_34418
250325_k562_perturbseq_enhancers_dup_filtered_min3_34419	250325_k562_perturbseq_enhancers_dup_filtered_min3_34419
250325_k562_perturbseq_enhancers_dup_filtered_min3_34420	250325_k562_perturbseq_enhancers_dup_filtered_min3_34420
250325_k562_perturbseq_enhancers_dup_filtered_min3_34421	250325_k562_perturbseq_enhancers_dup_filtered_min3_34421
250325_k562_perturbseq_enhancers_dup_filtered_min3_34422	250325_k562_perturbseq_enhancers_dup_filtered_min3_34422
250325_k562_perturbseq_enhancers_dup_filtered_min3_34423	250325_k562_perturbseq_enhancers_dup_filtered_min3_34423
250325_k562_perturbseq_enhancers_dup_filtered_min3_34424	250325_k562_perturbseq_enhancers_dup_filtered_min3_34424
250325_k562_perturbseq_enhancers_dup_filtered_min3_34425	250325_k562_perturbseq_enhancers_dup_filtered_min3_34425
250325_k562_perturbseq_enhancers_dup_filtered_min3_34426	250325_k562_perturbseq_enhancers_dup_filtered_min3_34426
250325_k562_perturbseq_enhancers_dup_filtered_min3_34427	250325_k562_perturbseq_enhancers_dup_filtered_min3_34427
250325_k562_perturbseq_enhancers_dup_filtered_min3_34428	250325_k562_perturbseq_enhancers_dup_filtered_min3_34428
250325_k562_perturbseq_enhancers_dup_filtered_min3_34429	250325_k562_perturbseq_enhancers_dup_filtered_min3_34429
250325_k562_perturbseq_enhancers_dup_filtered_min3_34430	250325_k562_perturbseq_enhancers_dup_filtered_min3_34430
250325_k562_perturbseq_enhancers_dup_filtered_min3_34431	250325_k562_perturbseq_enhancers_dup_filtered_min3_34431
250325_k562_perturbseq_enhancers_dup_filtered_min3_34432	250325_k562_perturbseq_enhancers_dup_filtered_min3_34432
250325_k562_perturbseq_enhancers_dup_filtered_min3_34433	250325_k562_perturbseq_enhancers_dup_filtered_min3_34433
250325_k562_perturbseq_enhancers_dup_filtered_min3_34434	250325_k562_perturbseq_enhancers_dup_filtered_min3_34434
250325_k562_perturbseq_enhancers_dup_filtered_min3_34435	250325_k562_perturbseq_enhancers_dup_filtered_min3_34435
250325_k562_perturbseq_enhancers_dup_filtered_min3_34436	250325_k562_perturbseq_enhancers_dup_filtered_min3_34436
250325_k562_perturbseq_enhancers_dup_filtered_min3_34437	250325_k562_perturbseq_enhancers_dup_filtered_min3_34437
250325_k562_perturbseq_enhancers_dup_filtered_min3_34438	250325_k562_perturbseq_enhancers_dup_filtered_min3_34438
250325_k562_perturbseq_enhancers_dup_filtered_min3_34439	250325_k562_perturbseq_enhancers_dup_filtered_min3_34439
250325_k562_perturbseq_enhancers_dup_filtered_min3_34440	250325_k562_perturbseq_enhancers_dup_filtered_min3_34440
250325_k562_perturbseq_enhancers_dup_filtered_min3_34441	250325_k562_perturbseq_enhancers_dup_filtered_min3_34441
250325_k562_perturbseq_enhancers_dup_filtered_min3_34442	250325_k562_perturbseq_enhancers_dup_filtered_min3_34442
250325_k562_perturbseq_enhancers_dup_filtered_min3_34443	250325_k562_perturbseq_enhancers_dup_filtered_min3_34443
250325_k562_perturbseq_enhancers_dup_filtered_min3_34444	250325_k562_perturbseq_enhancers_dup_filtered_min3_34444
250325_k562_perturbseq_enhancers_dup_filtered_min3_34445	250325_k562_perturbseq_enhancers_dup_filtered_min3_34445
250325_k562_perturbseq_enhancers_dup_filtered_min3_34446	250325_k562_perturbseq_enhancers_dup_filtered_min3_34446
250325_k562_perturbseq_enhancers_dup_filtered_min3_34447	250325_k562_perturbseq_enhancers_dup_filtered_min3_34447
250325_k562_perturbseq_enhancers_dup_filtered_min3_34448	250325_k562_perturbseq_enhancers_dup_filtered_min3_34448
250325_k562_perturbseq_enhancers_dup_filtered_min3_34449	250325_k562_perturbseq_enhancers_dup_filtered_min3_34449
250325_k562_perturbseq_enhancers_dup_filtered_min3_34450	250325_k562_perturbseq_enhancers_dup_filtered_min3_34450
250325_k562_perturbseq_enhancers_dup_filtered_min3_34451	250325_k562_perturbseq_enhancers_dup_filtered_min3_34451
250325_k562_perturbseq_enhancers_dup_filtered_min3_34452	250325_k562_perturbseq_enhancers_dup_filtered_min3_34452
250325_k562_perturbseq_enhancers_dup_filtered_min3_34453	250325_k562_perturbseq_enhancers_dup_filtered_min3_34453
250325_k562_perturbseq_enhancers_dup_filtered_min3_34454	250325_k562_perturbseq_enhancers_dup_filtered_min3_34454
250325_k562_perturbseq_enhancers_dup_filtered_min3_34455	250325_k562_perturbseq_enhancers_dup_filtered_min3_34455
250325_k562_perturbseq_enhancers_dup_filtered_min3_34456	250325_k562_perturbseq_enhancers_dup_filtered_min3_34456
250325_k562_perturbseq_enhancers_dup_filtered_min3_34457	250325_k562_perturbseq_enhancers_dup_filtered_min3_34457
250325_k562_perturbseq_enhancers_dup_filtered_min3_34458	250325_k562_perturbseq_enhancers_dup_filtered_min3_34458
250325_k562_perturbseq_enhancers_dup_filtered_min3_34459	250325_k562_perturbseq_enhancers_dup_filtered_min3_34459
250325_k562_perturbseq_enhancers_dup_filtered_min3_34460	250325_k562_perturbseq_enhancers_dup_filtered_min3_34460
250325_k562_perturbseq_enhancers_dup_filtered_min3_34461	250325_k562_perturbseq_enhancers_dup_filtered_min3_34461
250325_k562_perturbseq_enhancers_dup_filtered_min3_34462	250325_k562_perturbseq_enhancers_dup_filtered_min3_34462
250325_k562_perturbseq_enhancers_dup_filtered_min3_34463	250325_k562_perturbseq_enhancers_dup_filtered_min3_34463
250325_k562_perturbseq_enhancers_dup_filtered_min3_34464	250325_k562_perturbseq_enhancers_dup_filtered_min3_34464
250325_k562_perturbseq_enhancers_dup_filtered_min3_34465	250325_k562_perturbseq_enhancers_dup_filtered_min3_34465
250325_k562_perturbseq_enhancers_dup_filtered_min3_34466	250325_k562_perturbseq_enhancers_dup_filtered_min3_34466
250325_k562_perturbseq_enhancers_dup_filtered_min3_34467	250325_k562_perturbseq_enhancers_dup_filtered_min3_34467
250325_k562_perturbseq_enhancers_dup_filtered_min3_34468	250325_k562_perturbseq_enhancers_dup_filtered_min3_34468
250325_k562_perturbseq_enhancers_dup_filtered_min3_34469	250325_k562_perturbseq_enhancers_dup_filtered_min3_34469
250325_k562_perturbseq_enhancers_dup_filtered_min3_34470	250325_k562_perturbseq_enhancers_dup_filtered_min3_34470
250325_k562_perturbseq_enhancers_dup_filtered_min3_34471	250325_k562_perturbseq_enhancers_dup_filtered_min3_34471
250325_k562_perturbseq_enhancers_dup_filtered_min3_34472	250325_k562_perturbseq_enhancers_dup_filtered_min3_34472
250325_k562_perturbseq_enhancers_dup_filtered_min3_34473	250325_k562_perturbseq_enhancers_dup_filtered_min3_34473
250325_k562_perturbseq_enhancers_dup_filtered_min3_34474	250325_k562_perturbseq_enhancers_dup_filtered_min3_34474
250325_k562_perturbseq_enhancers_dup_filtered_min3_34475	250325_k562_perturbseq_enhancers_dup_filtered_min3_34475
250325_k562_perturbseq_enhancers_dup_filtered_min3_34476	250325_k562_perturbseq_enhancers_dup_filtered_min3_34476
250325_k562_perturbseq_enhancers_dup_filtered_min3_34477	250325_k562_perturbseq_enhancers_dup_filtered_min3_34477
250325_k562_perturbseq_enhancers_dup_filtered_min3_34478	250325_k562_perturbseq_enhancers_dup_filtered_min3_34478
250325_k562_perturbseq_enhancers_dup_filtered_min3_34479	250325_k562_perturbseq_enhancers_dup_filtered_min3_34479
250325_k562_perturbseq_enhancers_dup_filtered_min3_34480	250325_k562_perturbseq_enhancers_dup_filtered_min3_34480
250325_k562_perturbseq_enhancers_dup_filtered_min3_34481	250325_k562_perturbseq_enhancers_dup_filtered_min3_34481
250325_k562_perturbseq_enhancers_dup_filtered_min3_34482	250325_k562_perturbseq_enhancers_dup_filtered_min3_34482
250325_k562_perturbseq_enhancers_dup_filtered_min3_34483	250325_k562_perturbseq_enhancers_dup_filtered_min3_34483
250325_k562_perturbseq_enhancers_dup_filtered_min3_34484	250325_k562_perturbseq_enhancers_dup_filtered_min3_34484
250325_k562_perturbseq_enhancers_dup_filtered_min3_34485	250325_k562_perturbseq_enhancers_dup_filtered_min3_34485
250325_k562_perturbseq_enhancers_dup_filtered_min3_34486	250325_k562_perturbseq_enhancers_dup_filtered_min3_34486
250325_k562_perturbseq_enhancers_dup_filtered_min3_34487	250325_k562_perturbseq_enhancers_dup_filtered_min3_34487
250325_k562_perturbseq_enhancers_dup_filtered_min3_34488	250325_k562_perturbseq_enhancers_dup_filtered_min3_34488
250325_k562_perturbseq_enhancers_dup_filtered_min3_34489	250325_k562_perturbseq_enhancers_dup_filtered_min3_34489
250325_k562_perturbseq_enhancers_dup_filtered_min3_34490	250325_k562_perturbseq_enhancers_dup_filtered_min3_34490
250325_k562_perturbseq_enhancers_dup_filtered_min3_34491	250325_k562_perturbseq_enhancers_dup_filtered_min3_34491
250325_k562_perturbseq_enhancers_dup_filtered_min3_34492	250325_k562_perturbseq_enhancers_dup_filtered_min3_34492
250325_k562_perturbseq_enhancers_dup_filtered_min3_34493	250325_k562_perturbseq_enhancers_dup_filtered_min3_34493
250325_k562_perturbseq_enhancers_dup_filtered_min3_34494	250325_k562_perturbseq_enhancers_dup_filtered_min3_34494
250325_k562_perturbseq_enhancers_dup_filtered_min3_34495	250325_k562_perturbseq_enhancers_dup_filtered_min3_34495
250325_k562_perturbseq_enhancers_dup_filtered_min3_34496	250325_k562_perturbseq_enhancers_dup_filtered_min3_34496
250325_k562_perturbseq_enhancers_dup_filtered_min3_34497	250325_k562_perturbseq_enhancers_dup_filtered_min3_34497
250325_k562_perturbseq_enhancers_dup_filtered_min3_34498	250325_k562_perturbseq_enhancers_dup_filtered_min3_34498
250325_k562_perturbseq_enhancers_dup_filtered_min3_34499	250325_k562_perturbseq_enhancers_dup_filtered_min3_34499
250325_k562_perturbseq_enhancers_dup_filtered_min3_34500	250325_k562_perturbseq_enhancers_dup_filtered_min3_34500
250325_k562_perturbseq_enhancers_dup_filtered_min3_34501	250325_k562_perturbseq_enhancers_dup_filtered_min3_34501
250325_k562_perturbseq_enhancers_dup_filtered_min3_34502	250325_k562_perturbseq_enhancers_dup_filtered_min3_34502
250325_k562_perturbseq_enhancers_dup_filtered_min3_34503	250325_k562_perturbseq_enhancers_dup_filtered_min3_34503
250325_k562_perturbseq_enhancers_dup_filtered_min3_34504	250325_k562_perturbseq_enhancers_dup_filtered_min3_34504
250325_k562_perturbseq_enhancers_dup_filtered_min3_34505	250325_k562_perturbseq_enhancers_dup_filtered_min3_34505
250325_k562_perturbseq_enhancers_dup_filtered_min3_34506	250325_k562_perturbseq_enhancers_dup_filtered_min3_34506
250325_k562_perturbseq_enhancers_dup_filtered_min3_34507	250325_k562_perturbseq_enhancers_dup_filtered_min3_34507
250325_k562_perturbseq_enhancers_dup_filtered_min3_34508	250325_k562_perturbseq_enhancers_dup_filtered_min3_34508
250325_k562_perturbseq_enhancers_dup_filtered_min3_34509	250325_k562_perturbseq_enhancers_dup_filtered_min3_34509
250325_k562_perturbseq_enhancers_dup_filtered_min3_34510	250325_k562_perturbseq_enhancers_dup_filtered_min3_34510
250325_k562_perturbseq_enhancers_dup_filtered_min3_34511	250325_k562_perturbseq_enhancers_dup_filtered_min3_34511
250325_k562_perturbseq_enhancers_dup_filtered_min3_34512	250325_k562_perturbseq_enhancers_dup_filtered_min3_34512
250325_k562_perturbseq_enhancers_dup_filtered_min3_34513	250325_k562_perturbseq_enhancers_dup_filtered_min3_34513
250325_k562_perturbseq_enhancers_dup_filtered_min3_34514	250325_k562_perturbseq_enhancers_dup_filtered_min3_34514
250325_k562_perturbseq_enhancers_dup_filtered_min3_34515	250325_k562_perturbseq_enhancers_dup_filtered_min3_34515
250325_k562_perturbseq_enhancers_dup_filtered_min3_34516	250325_k562_perturbseq_enhancers_dup_filtered_min3_34516
250325_k562_perturbseq_enhancers_dup_filtered_min3_34517	250325_k562_perturbseq_enhancers_dup_filtered_min3_34517
250325_k562_perturbseq_enhancers_dup_filtered_min3_34518	250325_k562_perturbseq_enhancers_dup_filtered_min3_34518
250325_k562_perturbseq_enhancers_dup_filtered_min3_34519	250325_k562_perturbseq_enhancers_dup_filtered_min3_34519
250325_k562_perturbseq_enhancers_dup_filtered_min3_34520	250325_k562_perturbseq_enhancers_dup_filtered_min3_34520
250325_k562_perturbseq_enhancers_dup_filtered_min3_34521	250325_k562_perturbseq_enhancers_dup_filtered_min3_34521
250325_k562_perturbseq_enhancers_dup_filtered_min3_34522	250325_k562_perturbseq_enhancers_dup_filtered_min3_34522
250325_k562_perturbseq_enhancers_dup_filtered_min3_34523	250325_k562_perturbseq_enhancers_dup_filtered_min3_34523
250325_k562_perturbseq_enhancers_dup_filtered_min3_34524	250325_k562_perturbseq_enhancers_dup_filtered_min3_34524
250325_k562_perturbseq_enhancers_dup_filtered_min3_34525	250325_k562_perturbseq_enhancers_dup_filtered_min3_34525
